1988,4,30,0.05,0,0,0,0,0,0,0.22,0.25,0.15,0,0,0,0,0,0.08,0,0.85,0,0,0,0,0,0,0,0,0,0,0.01,0.7,0, 
1988,5,31,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0, 
1988,6,30,0,0,2.15,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0, 
1988,7,31,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0.66,0,0,0,0,0,0,0,0,0, 
1988,8,31,0.09,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1988,9,30,0.14,0.62,0,0,0,0,0,0,0,0,0,0.08,0,0,0,1.38,0,0,0.03,0,0,0,0,0,0,0,0,0,0,2.06,0, 
1988,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.28, 
1988,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1988,12,31,0,0,0,0,0,0,0,0.02,0.03,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.02,0,0,0.04,0,0.04,0, 
1989,1,31,0,0.01,0,0,0,0,0,0,0,0.47,0,0,0.28,0.06,0,0,0,1.01,2.47,2.2,0,0,0,0,0.33,0,0.01,0,0.23,0.04,0, 
1989,2,28,0,0,0.34,0,0,0.08,0,0,0,0,0.14,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0, 
1989,3,31,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.18,0.01,0,0,0,0,0,0,0.02,0,0, 
1989,4,30,0,0,0,0,0,0,0,0,0,0.37,0.03,0,0.27,0.26,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.21,0,0.51,0, 
1989,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1989,6,30,0,0,0,0,0,0,0,1.07,0,0,0.03,0,0,1.55,0,0,0,0,0,0,0,0,0.62,1.59,0.8,0.39,0,0,0,7.31,0, 
1989,7,31,0.06,0,0,0,0,0.04,0.01,0.02,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1.06,0.02,0.79,0,0,0,0, 
1989,8,31,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0.07,0, 
1989,9,30,0,0,0,0,0.53,0.31,0.4,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1989,10,31,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0, 
1989,11,30,0,0.04,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,4.45,0.81,0,0,0,0,0,0,0,0,0,0,0.03,0, 
1989,12,31,0.07,0.69,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0, 
1990,1,31,0,0,0.01,0,0,0.39,0.39,0,0,0,0,0,0,0,0,0,0,0.03,0,0.21,0,0,0.07,0,0,0,0,0.47,0.14,0,0.01, 
1990,2,28,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,3.22,0,0,0,0,0,0,0.04,0,0,0, 
1990,3,31,1.82,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,3.22,0.22,0, 
1990,4,30,0,1.02,0,0,0,0.06,0,0,0,0.38,0.37,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0, 
1990,5,31,0,0,1.1,0,0.4,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0.25,0,0,0, 
1990,6,30,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0, 
1990,7,31,0.01,0,0,0,0,0,0.32,0,0,0,0.05,0,0.09,0,0,6.45,4.4,0.96,0,0,0,0.08,0,0.2,0,0,0,0,0,0,0, 
1990,8,31,0,0.03,0,0,0,0,0,0,0.03,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.03,0,0, 
1990,9,30,0,0,0.4,0,0,0,0.35,0,0.03,1.25,0.14,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1990,10,31,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.13,0.37,0,0,0,0,0,0,0,0,0, 
1990,11,30,0,0,0,0.2,0,0,0,0.24,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0, 
1990,12,31,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.9,0,0,0.11,0, 
1991,1,31,0.17,0.08,0,0.18,0,0.11,0,0.33,1.31,0.7,0,0,0,0,0.35,0,0,0.93,0,0,0,0,0.04,0,0,0,0.45,0,0,0,0, 
1991,2,28,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.02,0,0.19,0,0,0,0,0.05,0.02,0.05,0,0,0, 
1991,3,31,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0.06,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0, 
1991,4,30,0,0,0,0,4.2,0,0.48,0,0,0,0,0,0,0.13,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0, 
1991,5,31,0,0.29,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0.36,0.81,0,0.11,0,0.22,0.02,0.52,0,0,0,0,0,0,0, 
1991,6,30,0.02,0,0,0,0,0,1.35,2,0.86,0,0,0,0,0.75,0.28,0,0.14,0,0,0.1,0,0,0,1.31,0.06,0,0,0,3.37,0.07,0, 
1991,7,31,0,0,0,0,0,0,0.15,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0, 
1991,8,31,0,0,0,0,0.31,0,0.04,0,0,0,0,0,0,0,1.32,0,0.05,0,0,0,0,0,0.41,0.46,0,0,1.41,1.52,0,0,0, 
1991,9,30,0.8,0,0.43,0,0.93,3.81,0.22,0.02,0,0,0.25,0.03,0.04,0.01,0.01,0,0,0,0.04,0,0,0.07,0.46,0,0.39,0,0,0,0,0,0, 
1991,10,31,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0.08, 
1991,11,30,0.01,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,3.49,0,0.02,0,0,0,0,0,0,0.17,0,0,0,0,0, 
1991,12,31,0.15,0.02,0,0,0,0,0,0,0.34,0,0,0,0.07,0.01,0,0,0.25,0.77,0.24,0.01,1.15,2.2,0.05,0,0,0.66,0.01,0,0,0,0, 
1992,1,31,0,0,0,0.01,0.46,0.03,0.06,0.18,0.03,0.2,0.03,0,0.03,0,0,0,0.1,2.16,0.02,0,0.07,0.05,0,0,0.02,0.92,0.5,0,0,0,0, 
1992,2,29,0,0.98,1.61,1.52,0.1,0,0,0,0,0,0.07,0,0,0,0.05,0,0.09,0,0,0.01,0,1.22,0.01,0.72,0.46,0,0,0,0,0,0, 
1992,3,31,0,0,0.02,0.07,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.11,0,0,0.03,0.02,0,0,0,0,0.39,3.46,0.84,0,0, 
1992,4,30,0,0.46,0.72,0,0.63,0,0,0,0,0,0,0,0,0,0.05,0,0.78,0.4,0,0.08,0,0,0,0,0.01,0,0,0,0,0,0, 
1992,5,31,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,1.68,0.03,2,0.01,0,0.13,0,0,0,0,0,0,0,0,0.01,0,1.93, 
1992,6,30,0.27,0.92,0,0,0,0,1.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1992,7,31,0,0,0.04,0.34,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.93,1.58,0.07,0,0,0.02,0,0,0,0,0,0,0, 
1992,8,31,0,0,0.12,0,0,0,0,0,0.03,0,0,0.14,2.45,0.04,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18, 
1992,9,30,0,0,0,0,0,0,0,0,0,0,0.01,1.43,0.82,0.45,0.08,0.53,0,0.26,0,0,0.01,0.27,0.27,0,0,0,0,0,0,0,0, 
1992,10,31,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1992,11,30,0.82,0,0,0,0,0,0,0,0,3.79,0.07,0.16,0,0.01,0,0,0.05,0,0.15,1.04,0.25,0,0.09,0,0,0,0.02,0,0,0,0, 
1992,12,31,0.09,0,0,0,0.1,0.01,0,0.19,0.31,0,0,0,0.04,0.71,0.66,0,0,0,0.02,0.05,0.01,0,0,0,0,0,0,0,0,0.12,0, 
1993,1,31,0.01,0,0,0.1,0,0,0.7,0,1.16,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0.02,0,0,0,0,0.27,0.01,0, 
1993,2,28,0,0.16,0.36,0.01,0.06,0,0.04,0,0.52,10.73,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.6,0,0,0.04,0,0,0, 
1993,3,31,0.23,0.22,0,0,0.08,0,0,0,0,0,0,4.74,0.02,0,1.44,0.01,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,1.01,0, 
1993,4,30,0,0,0,0.5,0,0,0.2,0.58,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.25,0, 
1993,5,31,0.71,0.15,0,0,0.12,1.52,0,0,0,0.02,0,0,0,0,0,0,0,1.52,0,0,0,0,1.87,0.44,0.03,0,0.03,0.15,0.07,0.52,0.08, 
1993,6,30,0,0,0,0,0,0,0,0,0,0.66,0.15,0.21,0.35,0,0.41,0,0,0,0.88,0.89,0.25,0.02,0,0,0,0.15,0,0,0,0,0, 
1993,7,31,0,0,0,0,0,0.02,0.04,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01, 
1993,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.04,0, 
1993,9,30,0.02,0,0,0,0,0.8,0,0,0,0,0.06,0,0.25,0,0,0,0,0.01,0.16,0,0.01,0.04,0.01,0,0,0,0.26,0,0,0,0, 
1993,10,31,0,0,0,0,0,0,0,0,0,0.01,0,0.06,2.02,0,0,0,0,0,0,1.16,1.17,0,0,0,0,0,0,0,0.05,0,0, 
1993,11,30,0,0,0.37,0,0,0,0,0.3,0.03,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0, 
1993,12,31,0,0,0,0.15,0,0,0,0.25,0,0,0,0,0,0,0,0,0,3.98,0.2,0,0,0.31,0,0.1,0,0,0,0,0.73,0.02,0, 
1994,1,31,0.03,0,0,0,0,0,0,0,0,0,0,1.74,0.6,0,0,0,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0.01,0,0, 
1994,2,28,0.11,0,0,0.06,0,0,0,0,0.04,0.5,0,0,0,0,0.01,0.03,0,0,0,0,0,0.01,0.47,0,0,0,0,0.11,0,0,0, 
1994,3,31,0.01,0,0,0,0,0,0,0,0.45,0,0,0,0.03,0,0.18,2.16,0,0,0,0,0,0,0,0.03,0,0,0.02,0,0,0,0, 
1994,4,30,0,0,0,0,0,0.34,0,0,0.01,0,0,0.08,0,0,0,0.45,0,0.12,0,0.05,0,0,0,0,0,0,0,0,0,1.05,0, 
1994,5,31,0.02,0.2,0,0,0,0,0,0,0,0,0,0,0,0.15,1.65,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0, 
1994,6,30,0.68,0,1.5,0,0,0.3,0,0,0,0.96,0,0.12,0,0,0.05,0,0,0,0,0.02,0.46,0.1,0,0,0,0,0,0,0,0,0, 
1994,7,31,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.12, 
1994,8,31,0,0,0,0.19,0.52,1,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.45,0.09,0.21, 
1994,9,30,0.14,0,0,0,0,0.05,0,1.42,0.82,2.61,0,0.72,0.44,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1994,10,31,0,0,0,0,0,0.07,0,3.95,0,0,0,0,0,0,0.17,0,0,0.2,0.02,0,0,0,0,0,0.1,0,0.21,0,0,0,0, 
1994,11,30,0.37,0,0,0,0.05,0,0,0,0,0.14,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1994,12,31,0,0.48,0.3,0,0,0,0,0,0,0.17,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0.57, 
1995,1,31,0,0,0.19,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.29,0.09,0,0,0,0,0,0,0.08,0.51,0.02,0,0,0,0, 
1995,2,28,0,0,0,0,0,0,0,0,0.07,0,0,0,0.24,0.27,0.01,0.05,0.43,0,0,0,0,0,0,0,1.12,0.07,0,0,0,0,0, 
1995,3,31,0,0,0.06,0.04,0.02,0,2.45,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.15,0.18,0.04,0.02, 
1995,4,30,0,0,0,0.93,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.16,0,0,0.85,0,0,0,0,0,0,0,0, 
1995,5,31,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.18,0,2.64,1.4,0.1, 
1995,6,30,0.01,0,0,0,0.06,0,0,0,0,0.01,2.2,0,0,0,0,0,0,0.12,0.1,0,0,0,0,0,0,0,0,0,2.1,0,0, 
1995,7,31,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1995,8,31,0,0,0,0,0,0,0.08,0,0.03,0.42,0.2,0.8,0.16,0.08,0.05,0,0,0,0.02,0,0,0.04,0.02,0.06,0,0.19,0,0,0,0,0.34, 
1995,9,30,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0.05,0.06,0,0.25,0.16,0.56,0,0.01,0,0,0,0,0,0,0, 
1995,10,31,0.03,0.01,0.91,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,7,0, 
1995,11,30,0.03,0,0.01,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1.61,1.8,0,0,0,0,0,0,0,0,0,0.03,0,0,0, 
1995,12,31,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,1.65,0.1,0,0,0.19,0.45,0.01,0,0,0,0,0,0,0.02,0, 
1996,1,31,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1996,2,29,0,0.11,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0, 
1996,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.12,0,0,0,0.04, 
1996,4,30,0,0,0,0,1.52,0.11,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.29,0,0, 
1996,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1996,6,30,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.98,0.87,0.1,0,0,0,0,0,0, 
1996,7,31,0,0,0,0,0,0,0,0.09,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0, 
1996,8,31,0,0,0,0,0,0,0,0.38,0,0,0,0,0.02,0,0,0,0,0.15,0,0,0.17,0.7,0.17,1.83,0.31,1.1,0.29,0,0.32,0.08,0.26, 
1996,9,30,0.05,0,0,0,0,0,0,1.62,0.45,0.29,0,0,0,0,0.14,0,0,0.01,0.03,0.03,0,0,0,1.64,0.52,0,0,0.06,0,0,0, 
1996,10,31,0,0,0,0.21,0.16,0.05,0,0,0,0,0,0,0,0,0.12,0.47,0,0,0,0,0,0.04,0,0.16,0.01,0,0,0,0,0,0, 
1996,11,30,0,0.18,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0.25,0.01,0, 
1996,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.22,0,0,0,0,0,0.02,0.06,0,0,0,0,0,0,0.31,0.01, 
1997,1,31,0.84,0.01,0,0,0,0,0.04,0.18,0,0,0,0,0,0.15,0.02,0,0,0,0.02,0.8,1.34,0.01,0,0,0,0,0,0.03,0,0,0, 
1997,2,28,0,0,0,0,0,0,0.12,0,0,0.03,0,0.34,0,0,0,0,0,0,0,0.39,0,0,0,0,0.05,0.2,0,0,0,0,0, 
1997,3,31,0,0.02,0,0,0.02,0,0,0,0,0,1.16,3.79,0,0,0,0,4.71,3.38,0.39,0,0,0,0,0,0,0.28,0,0,0,0.1,0.01, 
1997,4,30,0.29,0.1,0.77,0.14,0,0,0,0.26,0,0,0.39,0,0,0,0,0,0,0.46,0.35,0,0,0,0,0,0,0,0.54,0,0,0,0, 
1997,5,31,0,0,0,0,0,0,0,0,1.06,0.7,0.01,0,0.09,0,0,2.4,0.6,0.01,0,0.25,0,0.45,1.17,0,0,0,0,0,0,0,0.25, 
1997,6,30,0,0,0,0,0.55,0,0.35,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1997,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.02,0,0,0,0.43, 
1997,8,31,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0, 
1997,9,30,0.05,0,0.04,0.07,0,0,0.11,0,0,0,0,0.1,0,0,0,0,0,0,0,0.12,1.13,7.45,2.05,1.43,0,0,0,0,0,0,0, 
1997,10,31,0,0,0,0,0.03,0.9,0.41,0.33,2.16,0.82,4.05,0.13,2.93,0,0,0,0,0,0,0.11,0,0,0.25,0,0,0,0,0.02,0.02,0.12,0, 
1997,11,30,0,0,0,0,0,0,0,0,0.47,0.69,0,0.74,0.27,0,0.07,0.06,0,0.05,0,0,0,0,0,0,0,0,0,0.14,0.77,0,0, 
1997,12,31,0,0,0.13,0,0,0,0.13,0.12,0,0,0,0,0,0,0,0,0,0,0.28,0.35,0,0,0.2,0,0,0,0,0,0,0,0, 
1998,1,31,0,0,0,0,0.18,0.12,0.44,0.01,0,0,0,0,0.11,0,0,0,0,0,0,0,0.27,0.2,0,0,0,0,0,0,0,0,0.08, 
1998,2,28,0.49,0.55,0,0,0.05,0,0,0,0,0,0,0,0.16,0.4,0.23,0.58,0,1.4,0,0,0,0.62,0,0,0,0.07,0,0,0,0,0, 
1998,3,31,0,0,0,0.01,0,0,0,0.05,0,0,0,0,0.5,0.39,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1998,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1998,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1998,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1998,7,31,0,0,0.98,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1998,8,31,0,0,0.98,0.06,0.2,0.55,0,0.01,0,0,0,0,0,0,0.21,0.35,0,0,0.25,0,0.57,3.5,1.15,0.08,0,0,0,0,0,0,0.6, 
1998,9,30,0,0,0,0,0,0.19,0,0.97,0.63,2.3,0.5,0.27,0,0,0.37,3.26,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1998,10,31,0,0,0,0.46,2.75,0,0,0,0,0,0,0,0,0,0,0,0,2.13,3.5,0.01,0,0,0,0,0,0.16,0.2,0,0,0,0, 
1998,11,30,0.9,0,0,0,0,0.35,0.63,0.07,0,0,0,0.3,3.55,0.95,0.05,0.05,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0, 
1998,12,31,0,0,0,0,0,0,0,0.15,0,0.23,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
1999,1,31,0.59,0.72,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.31,0,0.03,0, 
1999,2,28,0,0,0,0.1,0,0,0,0,0,0,0.43,0,0,0,0,0,1.3,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0, 
1999,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0, 
1999,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0, 
1999,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0.26,0, 
1999,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.08,0,0.05,0.08,0.6,0.08,0.07,0,0.08,0,0,0,0,0,0, 
1999,7,31,0,0,0,0,0,0,0,0.01,0,1.58,0,0,0,0,0,0,0.43,0.71,0.01,0.2,0,1.2,0,0,0,0,0,0,0,0,0, 
1999,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,3.91,1.53,0,0,0,0,0,0,0, 
1999,9,30,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.7,0,0, 
1999,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.02,0.96,0,0,0,0,0,0,0,0,0,0,0,0, 
1999,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.4,0,0, 
1999,12,31,0,0,0,0,0.37,0,0,0,0.01,0.01,0,0.17,0,0,0,0,0,0,0,0.5,0.38,0.01,0.01,0,0,0,0,0,0,0,0, 
2000,1,31,0,0,0,0,0,0,1.57,2.22,0.01,0.01,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.07,0.67,0.01,0.01,0, 
2000,2,29,0,0.59,0.31,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0, 
2000,3,31,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,3.5,0,0,0,0.07,0,0,0.01,0,0,0,0,0,0,0,0,0, 
2000,4,30,0,0,0.64,0,0,0,0,0,0,0.16,0,1.13,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2000,5,31,0,0,0.25,0.01,0,0,0,0,0,0,0,0,5.6,0.5,0.01,0,0,0,0,8.8,0,0.01,0,0,0,0,0,1.8,0,0.02,0, 
2000,6,30,0,0,0,0,0.01,0,0,0.05,0.08,0.06,4.9,0,0,0.01,0,1.2,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0, 
2000,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0, 
2000,8,31,1.51,0.01,0,0,0.35,0,0,0,0,0,0,0,0,0,0.51,0.31,0,0,0,0,0,0,0.22,1.43,0,0,0,0,0,0,0, 
2000,9,30,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0.89,0,0,0,0,0, 
2000,10,31,0,0,0,0,0,0.04,0,0.28,0.54,0.52,0.05,0,0,0,0,0,0,0,0,0,0,0,0.67,0.28,0.01,0,0,0,0,0.26,0, 
2000,11,30,0,0,0.37,0.12,0.49,1.25,0,0,0,0,0,0,0.27,0,0,0.12,0.52,1.09,0.57,0.01,0,0,0,0.63,0,0,0.01,0,0.08,0,0, 
